184374959,"iperbaricoravenna check point passed, no signs of coronavirus infection.  Bracelet to access health services. #iostoacasa #coronavirusitalianews #covid #virus #medicine #science #hyperbaricchamber #hbot #oxygen… ",2020-03-12T16:33:17Z,P_Longobardi,Ravenna,FALSE
109658890,"Artist Amiri Geuka Farris & @scartscomm have distributed this poster with guidelines for staying healthy during #COVID-19. Amiri's work address nature, culture, memory & perception. He is a teaching and community-engaged artist. #ArtisticVitality #Lowcountry #CoronaOutbreak ",2020-03-12T16:33:17Z,GDDonnelley,"Chicago Region/Lowcountry, SC",FALSE
30441355,"@PRO14Official has been suspended due to #Covid-19 outbreak. Sad day for the game. Really tough decisions have had to be made. 
Thinking of all involved across the spectrum.",2020-03-12T16:33:15Z,BrendenNel,"Pretoria, South Africa",FALSE
3009926874,"Friends and Clients, health and safety in my office is TOP priority. #attention #alert #clients #patients #facetime #skype #phone #caution #precaution #safetyfirst #safety #health #healthyliving #gotyourback #igotyou #call #text #covid #washyourhands #medium #intuitive #healing ",2020-03-12T16:33:15Z,sginthelight,"orange county,ca",FALSE
1206131135627042816,"Yo, #Covid and #Corona trending as baby names",2020-03-12T16:33:13Z,Francinebaby3,,FALSE
28219805,"J&K administration has adequate experience in quarantine. Prior to and post the dawn of betrayal it 'quarantined' 7357 Kashmiris, including three former Chief Ministers and top politicians representing various ideological camps. Such are tragedies of Kashmir. #COVID #Kashmir",2020-03-12T16:33:02Z,GowharGeelani,,FALSE
28219805,"Kashmir, which the visitors call 'paradise on earth', has been turned into a hell. More so since August last year with suspension of civic liberties, unprecedented information blockade & world's longest internet shutdown. For humanity's sake, restore 4G internet in #COVID times.",2020-03-12T13:13:05Z,GowharGeelani,,FALSE
1131697482608472065,"Prevention is better than cure.
#COVID",2020-03-12T16:32:55Z,Burnhallschool_,"Gupkar Road, Sonwar",FALSE
74944351,"Govt. Of Kerala release go Kerala app , here is the link

",2020-03-12T16:32:55Z,intertoons,All over the Internet,FALSE
26540574,Longford TD Joe Flaherty seeks clarity around NCS payments so creche staff aren't left in limbo #Covid-19 ,2020-03-12T16:32:37Z,Longford_Leader,"Longford, Ireland",FALSE
2748350244,"#Statement No. 14
Registration of a #COVID-19 Case
12 March 2020 ",2020-03-12T16:32:33Z,OmaniMOH,"Muscat, Oman",FALSE
1458741618,Business as usual for transit agencies - they continue to operate as if all passengers are people who are breaking curfew to ride their trains 🚊 #bayarea sad response to #covid-19,2020-03-12T16:32:32Z,ezhillang,"San Francisco Bay Area, USA",FALSE
848142080,@680NEWS Canada what is your plan. Do not understand the silence. #covid-19 @WHO,2020-03-12T16:32:22Z,masoodzangeneh,Canada,FALSE
848142080,"Justin Trudeau and wife in self isolation. Terrible news for a country with no plans for covid-19
@WHO #covid-19",2020-03-12T16:25:18Z,masoodzangeneh,Canada,FALSE
2227190508,"Most people who fall ill with #COVID-19 only develop mild respiratory symptoms, and that it’s relatively rare for the illness to get worse.
",2020-03-12T16:32:03Z,RedevProperties,Toronto & Calgary,FALSE
4186888346,"Bolsonara, who once called #COVID-19 a ""fantasy"" (ie HOAX) is now being tested for Coronavirus, now that his press secretary came down with it.  Trump who met with both of them said no need for getting tested because they didn't shake hands... Then this picture happened. ",2020-03-12T16:31:54Z,King_Of_Shade,Shadeville,FALSE
1223260255833874433,"I don't think #coronavirus is bad at all
Cuz we are now gettin what we always wanted like free vacation, exam cancellations.
Now everyone is aware about sanitisations.
What else do you want? 🤣
#CoronavirusPandemic #coronameme #CoronaVirusUpdate #Coronavid19 #COVID #coronavirusuk",2020-03-12T16:31:47Z,QuotersTruth,,FALSE
44412051,"@GovJanetMills Thank you for your thoughtful, fact filled discussion about the first #Covid-19 case in Maine.  It was reassuring as well as refreshing to hear the facts and advice on what we can do.",2020-03-12T16:31:46Z,JQCalderwood,ME,FALSE
2474475835,"Pls encourage people not to make this political. Detracts from efforts 2 save lives. Focus on taking care of you, F&F, colleagues. STOP talking abt political figures. Not helping. U.S. = 10 weeks behind Italy. #COVID-19 #coronavirus Pray for the doctors & nurses Pls like/retweet ",2020-03-12T16:31:45Z,SherriDouville,Silicon Valley,FALSE
2297406619,"#Coronavirus #Pune Update: #doctor visited once, food is bad, but med is working, say #CoronavirusPandemic patients in #Pune ",2020-03-12T16:31:37Z,Mishra_Suprakas,"Muzaffarpur, Bihar",FALSE
141459742,"It is mind-boggling to me that one of the premier research universities in the world, with an approved #COVID-19 test cannot test one if its own undergrads who has a parent who is a full professor at that same university and is in a very high risk category.",2020-03-12T16:31:37Z,mldauber,"California, USA",FALSE
544767854,"Perspective: Keep Calm Don’t Panic
CDC US Stats
Seasonal Flu 10/1/2019 - 2/29/2020:
>34,000,000 infections

>350,000 hospitalized
>20,000 deaths

#COVID-19 1/1/2020 - 3/11/2020 US 
938 infections (probably 3x more w/ mild symptoms)
29 deaths

Which one should U be concerned with? ",2020-03-12T16:31:36Z,Incogneato76,United States,FALSE
544767854,"Perspective: Keep Calm Don’t Panic
CDC US Stats
Seasonal Flu 10/1/2019 - 2/29/2020:
>34,000,000 infections
>350,000 hospitalized
>20,000 deaths

#COVID-19 1/1/2020 - 3/11/2020 US 
938 infections (probably 3x more w/ mild symptoms)
29 deaths

Which one should U be concerned with?",2020-03-12T16:24:07Z,Incogneato76,United States,FALSE
1193929778555805696,"@GunishkaSoap
#coronavirus
#COVID
#CoronaAlert
#WHO
#WuhanVirus
#china
📧gunishkacare@gmail.com
📞+91-07399081262

#Instagram : 
@gunishkasoap

#facebook : ",2020-03-12T16:31:31Z,GunishkaSoap,"Guwahati, Assam",FALSE
2738251130,"@lthomasnews So do ""we"" have the tech yet to do a @HQonESPN style ""morning kombat"" show with you & @BCampbellCBS on monitors or is #covid gonna take this from us too when Amtrak stops train service?",2020-03-12T16:31:20Z,snarkyRedhd,"culina infernum, nyc ",FALSE
2738251130,"South Korea tests 10,000 people a day for #covid and has been doing that for weeks

In total, US has not tested 10,000 people",2020-03-12T14:17:17Z,snarkyRedhd,"culina infernum, nyc ",FALSE
2215812403,"#COVID:Next time a politician wants the ego massage of addressing 65000 people massed together in a small stadium, how about just giving them a smartphone each so that they can display their enthusiasm from the safe confines of their homes!
Read this piece by @companyoutsider 👇 ",2020-03-12T16:31:15Z,Teensthack,Delhi,FALSE
29159986,"These are the #COVID -19 mortality rates calculated by the Chinese CDC:
ages 10-19: 0.2%
ages 20-29: 0.2%
ages 30-39: 0.2%
ages 40-49: 0.4%
ages 50-59: 1.3%
ages 60-69: 3.6%
ages 70-79: 8%
80 and over: 14.8%
The overall mortality rate estimated was 2.3%.  ",2020-03-12T16:31:09Z,alexisreporter,"Anchorage, AK",FALSE
18886194,"I know some of you are wanting to watch what this show does, so here's MegaCon's page regarding the pandemic (I'm not an official spokesperson for this event. I just happened to find this page they posted):

",2020-03-12T16:31:08Z,Dragonmun,Uses lists to follow people.,FALSE
1954293848,What’s happening now #COVIDー19 #coronavirus #COVID19 #COVID ,2020-03-12T16:30:59Z,NeilFlochMD,Connecticut,FALSE
1954293848,"Colorado's first drive-up #COVID-19 testing facility opens in Denver, is free of charge #covid #CoronavirusPandemic  ",2020-03-12T16:17:18Z,NeilFlochMD,Connecticut,FALSE
1959745404,"We’re all gonna diiiiiie... every year!!!

Thoughts?

.
.
.
.
.
#picoftheday #prevention #ig #covid #indigenouswomen #iorestoacasa #covid19italia #covid2019 #bestoftheday #indiaclicks #yallerspuglia #dailymotivation… ",2020-03-12T16:30:57Z,OilyTravelers,North America,FALSE
285141874,Is community quarantine a synonym of lockdown? People are using these two terms interchangeably eh? Like ano na ba talaga ang totoo? #COVID,2020-03-12T16:30:53Z,kmrssl,MANILA,FALSE
1209096850415874048,"Andaming toxic sa #COVID-2019. When the govt take the leap to provide solutions, still we hear clamors and disagreements from the know-it-all society. Can we like look into suggesting solutions preventing panic instead of posing negative opinion which after all are not of help?",2020-03-12T16:30:49Z,RonilGarganian,"Mandaue City, Central Visayas",FALSE
729112082,"""Six-month-old baby diagnosed with coronavirus in Israel""
",2020-03-12T16:30:48Z,SJThompsonPhD,S A V A N N A H,FALSE
44119914,@thehill .@SpeakerPelosi - Please don't let this obscenity go unanswered. The GOP is leaving Americans hung out to dry while they go on recess. #COVID,2020-03-12T16:30:46Z,painterkim,"Iowa City, IA",FALSE
1233735020151496706,"As BILD learned, riot police of the Federal Police are not allowed to leave their accommodations since 2 hours. Officials deployed in crisis areas are to remain in quarantine at home for 14 days.

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov19 #Covid_19 #COVID",2020-03-12T15:37:28Z,covid_germany,Germany,FALSE
1233735020151496706,"First case in Werne. Unna County reports that a total of six other people have been newly infected. Each one from Werne, Unna, Selm and Lünen, two are from Kamen.  -WA

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #nCov19 #Covid_19 #COVID",2020-03-12T15:39:27Z,covid_germany,Germany,FALSE
1233735020151496706,"Us electric car maker Tesla has ordered its German team back to the US because of the Corona crisis, according to a report in ""Automobilwoche"". 

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #nCov19 #Covid_19 #COVID",2020-03-12T13:19:17Z,covid_germany,Germany,FALSE
1233735020151496706,"The 80-year-old man died in #Würzburg on Thursday night. According to the ministry, the deceased is a patient with pre-existing conditions and need of care.

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #nCov19 #Covid_19 #COVID",2020-03-12T15:35:26Z,covid_germany,Germany,FALSE
1233735020151496706,"The novel coronavirus has now infected more than 1000 people in NRW. 1041 patients had tested positive for Sars-CoV-2 on Thursday (as of 4.30 p.m.). - Aachener Nachrichten

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #nCov19 #Covid_19 #COVID",2020-03-12T16:30:44Z,covid_germany,Germany,FALSE
1233735020151496706,"The number of confirmed infections with the coronavirus in the #Münster district has increased to 109 (as of 12 March, 10.35 a.m.). - WA

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #nCov19 #Covid_19 #COVID",2020-03-12T13:12:36Z,covid_germany,Germany,FALSE
1233735020151496706,"Travellers from Germany, Austria and other risk states are no longer allowed to come to the Czech Republic. - Bild

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #nCov19 #Covid_19 #COVID",2020-03-12T13:43:49Z,covid_germany,Germany,FALSE
1233735020151496706,"Today, Federal Minister of the Interior Horst Seehofer instructed the President of the Federal Police, Dieter Romann, to intensify controls at ALL internal borders in Germany and thus nationwide. - Bild

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #Covid_19 #COVID",2020-03-12T15:54:29Z,covid_germany,Germany,FALSE
1233735020151496706,"More than 2400 infections with the new coronavirus are known in Germany. This is clear from an analysis by the DPA, which takes into account the reported figures of the federal states. - Bild

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #Covid_19 #COVID",2020-03-12T15:36:02Z,covid_germany,Germany,FALSE
1233735020151496706,"The number of people infected with the coronavirus in the #Hochsauerlandkreis has risen from three to eight. - WA

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #nCov19 #Covid_19 #COVID",2020-03-12T13:12:59Z,covid_germany,Germany,FALSE
1233735020151496706,"In order to slow the spread of the coronavirus, the Bremen senator for science Claudia Schilling has suspended teaching at the state universities in the state of Bremen.  -Bild

#COVID19 #CoronaVirusUpdate #CoronaVirusDE #Coronavirus #nCov2019 #nCov19 #Covid_19 #COVID",2020-03-12T14:27:58Z,covid_germany,Germany,FALSE
31876874,#COVID-19 protection. It's as simple as that. ,2020-03-12T16:30:27Z,ucaremn,"Minneapolis, MN",FALSE
42178750,Just hours after @WHO formally declared #Covid-19 to be a global pandemic US President Trump announced a ban on flights to the USA from 26 European countries: ,2020-03-12T15:30:22Z,onmedicanews,"Basildon, UK",FALSE
42178750,@TheBMA says that it is “vital” that  the chancellor @RishiSunak keeps his promise to give NHS whatever resources it needs to cope with #Covid-19: ,2020-03-12T13:30:16Z,onmedicanews,"Basildon, UK",FALSE
42178750,What are the pitfalls of using tech to contain #COVID-19 and will healthcare professionals be protected if mistakes happen? Our Hard-wired GP discusses in his latest blog: ,2020-03-12T16:30:22Z,onmedicanews,"Basildon, UK",FALSE
1229563692485873664,"#TrendingNow #Coronavirus Iran: Horror as infected people collapse in streets – virus hell grips nation. Must Watch Video!
",2020-03-12T16:30:21Z,CoronaCovid19,Global,FALSE
225012752,"#IndiaTonight | Debunk the prevalent myths floating around the deadly #Coronavirus with #AIIMS Director Randeep Guleria. 
@VikramOza @29_ruchibhatia #CoronavirusPandemic #coronavirusindia #CoronavirusinIndia #COVID2019 #Covid_19 #COVID ",2020-03-12T15:20:50Z,ETNOWlive,India,FALSE
225012752,"#CoronavirusUpdate | Stock #markets not bigger than life & death, says US President #DonaldTrump. He also says that the #markets will bounce back in very big way. @POTUS @realDonaldTrump #COVID2019 #COVID #Covid_19 #CoronavirusPandemic ",2020-03-12T16:30:21Z,ETNOWlive,India,FALSE
96125409,"📌#FakeNews Alert📌

Consumption Of Onion, Salt And Water will not Cure Coronavirus !

#Corona #COVID19 #CoronaVirusUpdate #coronavirusFacts #COVID #CoronavirusPandemic #CoronaOutbreak #coronavirus @WHO 

WhatsApp Number- 9049053770

#Factcheck 👇
",2020-03-12T16:30:19Z,Lets_Fact,On The Fact Road,FALSE
18050575,Go Katie Porter and thank you #CSPAN. She just got a Commitment that the government Will pay for testing and treatment for #Covid-19.She is an incredible questioner. @katieporteroc,2020-03-12T16:30:15Z,DianeHCline,Washington DC,FALSE
723934134524084225,@TripleA_7 come to the meelas #covid-19,2020-03-12T16:30:08Z,veryusual,Dubai,FALSE
1315139065,Will the @17thRegion tournament give in to the #coronovarius #covid and cancel? This may be our last ray of hope for basketball this year! ,2020-03-12T16:30:04Z,joeportersbro,"Beersheeba Springs, Tennessee",FALSE
44381112,"#ThrowbackThursday to Gilead's remdesivir, a #drug pushed to treat the West African Ebola #virus epidemic of 2013–2016. Although it turned out to not be particularly effective against Ebola, it is currently being investigated as a treatment for #COVID-19. ",2020-03-12T16:30:02Z,AshtonTweedLtd,"Philadelphia, PA",FALSE
67146757,"Baptism & #COVID risks?  Catholics around the world just had #AshWednesday & we're giving up something for Lent.

Perhaps Italy is also having a lot of Baptisms during this time in shared water, or sharing objects while taking communion. ",2020-03-12T16:29:55Z,DrJarryd,"California, USA",FALSE
349496499,asking if my public defense is a large gathering that should be postponed and preparing to be laughed at for the “large gathering” part #covid #CoronavirusPandemic #uchicago,2020-03-12T16:29:52Z,jMaxson_Pittman,"Chicago, IL",FALSE
1184980676757590016,It’s really fucking sad that everyone starts paying attention to #COVID-19 when a CELEBRITY contracts it. What about the poor family members who don’t get to see their DYING elderly loved ones because they’re quarantined...?? This is what’s wrong with our country... 💔,2020-03-12T16:29:51Z,hanniekins08,"Waterloo, IA",FALSE
2645822972,"More broadcast trade show cancellations. National Association of Broadcasters Las Vegas event, #NAB2020 will NOT happen next month, April. New dates, if at all? Across the Pacific, the Broadcast Asia 2020 in Singapore is postponed to to Sept 29, 2020. Yep, #COVID-19 virus did it!",2020-03-12T16:29:31Z,DB_VNA,Wherever I am currently!,FALSE
1113747196099399680,"#Uttarakhand | All schools in the state to remain closed till 31st March in view of the #CoronavirusPandemic. Educational institutes where examinations are being held to remain open till the examinations are underway.
#COVID19india #CoronaVirusUpdate #coronavirus #COVID ",2020-03-12T16:29:29Z,thefirstindia,"Jaipur, India",FALSE
1113747196099399680,"#CoronaVirusUpdate |  Sports Ministry issues instructions to #BCCI & other sports bodies, saying, 'ensure no public gathering takes place in any sporting event'. 
#COVID19 #CoronavirusIndia #CoronavirusPandemic #COVID #Coronavirus ",2020-03-12T14:10:39Z,thefirstindia,"Jaipur, India",FALSE
973372753871978496,If orange and his veep princess get #covid will the markets recover under prez pelosi?,2020-03-12T16:29:26Z,Ankh_YesCymru,Ankh Morpork (western USA),FALSE
312150296,"We all have a responsibility to keep ourselves, our families and our communities safe. In an effort to decrease our chances of contracting or spreading the virus, follow these everyday practices which will lessen our risks of becoming infected. #COVID #NHFCares ",2020-03-12T16:05:33Z,NHFJamaica,Jamaica,FALSE
312150296,"Need to know info 💡
As Dr Tedros Adhanom Ghebreyesus, Director-General of the World Health Organization pointed out: “Our Greatest enemy right now is not the virus itself. It’s fear, rumours, and stigma. And our greatest assets are facts, reasons, and solidarity”#COVID #NHFCares ",2020-03-12T15:54:54Z,NHFJamaica,Jamaica,FALSE
312150296,"If you believe you have been exposed to or are experiencing symptoms of the virus, STAY HOME and Call (888) ONE-LOVE (663-5683) IMMEDIATELY. 
However, it is key to self-quarantine and avoid excessive contact with persons within the home. #COVID #NHFCares ",2020-03-12T16:29:18Z,NHFJamaica,Jamaica,FALSE
966261231790297088,"May God help all coronavirus effected persons. #CoronavirusPandemic 
#60minutes #COVID
#COVID19india #coronavirus",2020-03-12T16:29:06Z,RayeesKumar2,Kashmir,FALSE
14229632,#Should you #buy a #CheapFlight or #Broadway #Ticket #RightNow? (#ProbablyNot.) ,2020-03-12T16:28:59Z,DiabeticCyborgg,"Longview, TX",FALSE
14229632,#What the #hell is going on with the #StockMarket? A #former #Fed #economist #explains. ,2020-03-12T14:56:06Z,DiabeticCyborgg,"Longview, TX",FALSE
780594370470748162,"Thank you Dr. Fauci for speaking the truth here. The #COVID testing system has failed.We can’t move past this unless we acknowledge it first.
There is community spread.We didn’t know because we couldn’t test. 
Swabbing people does not mean testing. We need to be clear about this! ",2020-03-12T16:26:06Z,comilla_s,"Denver, CO",FALSE
780594370470748162,"Please contact your senators! We need to make sure workers are protected. There is no coming back to this question. 

We cannot ignore this and wait to be reactive to this issue. Need to proactive. #COVID ",2020-03-12T16:28:38Z,comilla_s,"Denver, CO",FALSE
818922825885040640,@RepKatiePorter SHERO!!!!!!  GOOD GOD she is brilliant!  #covid #Covid_19 ,2020-03-12T16:28:37Z,monkeyes2,3rd rock from the sun,FALSE
1192485602467483648,We're certainly not letting #covid-19 stop us! #business #beautybusiness #newproduct #launchingsoon #excited ,2020-03-12T16:28:34Z,BotanicaAshmira,,FALSE
